x_left_m,y_left_m,x_center_m,y_center_m,x_right_m,y_right_m
-7.1853339818320165,-6.448745558544105,-6.997334131485561,-7.936917610515822,-6.809334281139105,-9.425089662487538
-6.983175977238497,-6.419974213868395,-6.74852427967815,-7.901506724761101,-6.513872582117802,-9.383039235653808
-6.7820214551927895,-6.3848671297364765,-6.5009494833142005,-7.858298005829509,-6.2198775114356115,-9.331728881922542
-6.582068930922471,-6.343458952601857,-6.254854068827659,-7.807334095509979,-5.927639206732847,-9.2712092384181
-6.3835157334284425,-6.295790547336102,-6.010480902681162,-7.7486652890290495,-5.637446071933882,-9.201540030721997
-6.186557810745014,-6.241908956900131,-5.7680711516861685,-7.682349485415545,-5.349584492627323,-9.12279001393096
-5.991389536562831,-6.181867355918495,-5.527864045000411,-7.608452130361226,-5.06433855343799,-9.035036904803956
-5.7982035184056,-6.115724998202464,-5.29009663803766,-7.527046151633801,-4.78198975766972,-8.938367305065137
-5.607190407549589,-6.043547158273632,-5.0550035785225695,-7.438211887106008,-4.50281674949555,-8.832876615938384
-5.41853871087392,-5.965405066945875,-4.822816874921749,-7.3420370054718465,-4.227095038969578,-8.718668943997818
-5.232434604827024,-5.881375841029125,-4.593765667479414,-7.238616419728154,-3.955096730131805,-8.595856998427182
-5.0490617516929435,-5.79154240722439,-4.3680760020836225,-7.128052193506941,-3.6870902524743014,-8.464561979789494
-4.86860111833885,-5.695993420285113,-4.1459706071862765,-7.010453440350908,-3.4233400960337033,-8.324913460416703
-4.691230797622587,-5.594823175525634,-3.9276686739970295,-6.885936216031549,-3.1641065503714723,-8.177049256537465
-4.517125832636523,-5.488131515763099,-3.7133856401680276,-6.754623404016121,-2.909645447699532,-8.021115292269142
-4.346458043961152,-5.3760237327846525,-3.503332977182957,-6.6166445941964955,-2.660207910404762,-7.8572654556083386
-4.179395860098916,-5.258610463437153,-3.297717981660206,-6.472135954999573,-2.416040103221496,-7.685661446561994
-4.016104151255649,-5.136007580441984,-3.096743570776181,-6.321240099005517,-2.1773829902967132,-7.506472617569051
-3.856744066633511,-5.008336078042625,-2.9006080820104767,-6.164105942206309,-1.9444720973874423,-7.319875806369993
-3.7014728753962576,-4.875721952597982,-2.70950507741078,-6.000888557043672,-1.7175372794253028,-7.126055161489362
-3.550443811463521,-4.7382960782391725,-2.5236231525704866,-5.831749019371289,-1.4968024936774522,-6.925201960503405
-3.4038059222874404,-4.596194077712558,-2.3431457505076176,-5.656854249492378,-1.2824855787277951,-6.717514421272198
-3.261703921760824,-4.449556188536475,-2.1682509806287067,-5.476376847429508,-1.0747980394965895,-6.503197506322541
-3.1242780474020133,-4.298527124603737,-1.9991114429563233,-5.290494922589215,-0.8739448385106334,-6.282462720574692
-2.991663921957371,-4.143255933366484,-1.8358940577936869,-5.099391917989518,-0.6801241936300029,-6.055527902612552
-2.863992419558014,-3.9838958487443485,-1.6787599009944785,-4.903256429223814,-0.49352738243094274,-5.822617009703279
-2.741389536562835,-3.820604139901066,-1.5278640450004142,-4.702282018339776,-0.31433855343799344,-5.583959896778486
-2.6239762672153435,-3.653541956038843,-1.3833554058035,-4.496667022817038,-0.14273454439165656,-5.339792089595232
-2.5118684842368992,-3.482874167363474,-1.245376595983875,-4.286614359831966,0.021115292269149544,-5.090354552300458
-2.405176824474364,-3.3087692023774085,-1.1140637839684482,-4.072331326002965,0.1770492565374675,-4.8358934496285215
-2.3040065797148843,-3.1313988816611458,-0.9895465596490887,-3.854029392813718,0.3249134604167072,-4.5766599039662905
-2.208457592775609,-2.950938248307054,-0.8719478064930559,-3.6319239979163713,0.4645619797894971,-4.312909747525689
-2.1186241589708725,-2.76756539517297,-0.7613835802718434,-3.4062343325205795,0.595856998427186,-4.044903269868189
-2.034594933054122,-2.581461289126073,-0.6579629945281509,-3.1771831250782445,0.7186689439978204,-3.772904961030416
-1.9564528417263665,-2.3928095924504076,-0.5617881128939892,-2.9449964214774247,0.832876615938388,-3.497183250504442
-1.8842750017975303,-2.201796481594384,-0.4729538483661919,-2.70990336196232,0.9383673050651464,-3.218010242330256
-1.8181326440814993,-2.008610463437151,-0.3915478696387682,-2.4721359549995694,1.035036904803963,-2.935661446561988
-1.7580910430998682,-1.8134421892549841,-0.3176505145844528,-2.2319288483138253,1.1227900139309626,-2.6504155073726663
-1.7042094526638967,-1.6164842665715509,-0.2513347109709496,-1.989519097318831,1.2015400307219974,-2.362553928066111
-1.6565410473981403,-1.4179310690775195,-0.19266590449001963,-1.7451459311723345,1.271209238418101,-2.0723607932671495
-1.6151328702635226,-1.2179785448072062,-0.14170199417048934,-1.4990505166857924,1.331728881922544,-1.7801224885643785
-1.5800257861316047,-1.0168240227614986,-0.09849327523889784,-1.2514757203218438,1.383039235653809,-1.486127417882189
-1.551254441455894,-0.8146660181679761,-0.06308238948417699,-1.002665868514432,1.42508966248754,-1.190665718860888
-1.5288472300799802,-0.611704036570343,-0.03550428317536003,-0.7528665065481142,1.4578386637292602,-0.8940289765258853
-1.5128262652162348,-0.4081383769405388,-0.015786172573827528,-0.5023241562345081,1.4812539200685797,-0.5965099355284774
-1.5032073576227445,-0.2041699340078222,-0.0039475170741472,-0.2512860726250146,1.49531232347445,-0.298402211242207
-1.4999637430006965,0.010429270508535647,0.0,0.0,1.4999637430006965,-0.010429270508535647
-1.5,0.31645569620253167,0.0,0.31645569620253167,1.5,0.31645569620253167
-1.5,0.6329113924050633,0.0,0.6329113924050633,1.5,0.6329113924050633
-1.5,0.949367088607595,0.0,0.949367088607595,1.5,0.949367088607595
-1.5,1.2658227848101267,0.0,1.2658227848101267,1.5,1.2658227848101267
-1.5,1.5822784810126582,0.0,1.5822784810126582,1.5,1.5822784810126582
-1.5,1.89873417721519,0.0,1.89873417721519,1.5,1.89873417721519
-1.5,2.2151898734177218,0.0,2.2151898734177218,1.5,2.2151898734177218
-1.5,2.5316455696202533,0.0,2.5316455696202533,1.5,2.5316455696202533
-1.5,2.848101265822785,0.0,2.848101265822785,1.5,2.848101265822785
-1.5,3.1645569620253164,0.0,3.1645569620253164,1.5,3.1645569620253164
-1.5,3.4810126582278484,0.0,3.4810126582278484,1.5,3.4810126582278484
-1.5,3.79746835443038,0.0,3.79746835443038,1.5,3.79746835443038
-1.5,4.113924050632912,0.0,4.113924050632912,1.5,4.113924050632912
-1.5,4.4303797468354436,0.0,4.4303797468354436,1.5,4.4303797468354436
-1.5,4.746835443037975,0.0,4.746835443037975,1.5,4.746835443037975
-1.5,5.063291139240507,0.0,5.063291139240507,1.5,5.063291139240507
-1.5,5.379746835443038,0.0,5.379746835443038,1.5,5.379746835443038
-1.5,5.69620253164557,0.0,5.69620253164557,1.5,5.69620253164557
-1.5,6.012658227848101,0.0,6.012658227848101,1.5,6.012658227848101
-1.5,6.329113924050633,0.0,6.329113924050633,1.5,6.329113924050633
-1.5,6.645569620253165,0.0,6.645569620253165,1.5,6.645569620253165
-1.5,6.962025316455697,0.0,6.962025316455697,1.5,6.962025316455697
-1.5,7.278481012658228,0.0,7.278481012658228,1.5,7.278481012658228
-1.5,7.59493670886076,0.0,7.59493670886076,1.5,7.59493670886076
-1.5,7.9113924050632916,0.0,7.9113924050632916,1.5,7.9113924050632916
-1.5,8.227848101265824,0.0,8.227848101265824,1.5,8.227848101265824
-1.5,8.544303797468356,0.0,8.544303797468356,1.5,8.544303797468356
-1.5,8.860759493670887,0.0,8.860759493670887,1.5,8.860759493670887
-1.5,9.177215189873419,0.0,9.177215189873419,1.5,9.177215189873419
-1.5,9.49367088607595,0.0,9.49367088607595,1.5,9.49367088607595
-1.5,9.810126582278482,0.0,9.810126582278482,1.5,9.810126582278482
-1.5,10.126582278481013,0.0,10.126582278481013,1.5,10.126582278481013
-1.5,10.443037974683545,0.0,10.443037974683545,1.5,10.443037974683545
-1.5,10.759493670886076,0.0,10.759493670886076,1.5,10.759493670886076
-1.5,11.075949367088608,0.0,11.075949367088608,1.5,11.075949367088608
-1.5,11.39240506329114,0.0,11.39240506329114,1.5,11.39240506329114
-1.5,11.708860759493671,0.0,11.708860759493671,1.5,11.708860759493671
-1.5,12.025316455696203,0.0,12.025316455696203,1.5,12.025316455696203
-1.5,12.341772151898734,0.0,12.341772151898734,1.5,12.341772151898734
-1.5,12.658227848101266,0.0,12.658227848101266,1.5,12.658227848101266
-1.5,12.974683544303799,0.0,12.974683544303799,1.5,12.974683544303799
-1.5,13.29113924050633,0.0,13.29113924050633,1.5,13.29113924050633
-1.5,13.607594936708862,0.0,13.607594936708862,1.5,13.607594936708862
-1.5,13.924050632911394,0.0,13.924050632911394,1.5,13.924050632911394
-1.5,14.240506329113925,0.0,14.240506329113925,1.5,14.240506329113925
-1.5,14.556962025316457,0.0,14.556962025316457,1.5,14.556962025316457
-1.5,14.873417721518988,0.0,14.873417721518988,1.5,14.873417721518988
-1.5,15.18987341772152,0.0,15.18987341772152,1.5,15.18987341772152
-1.5,15.506329113924052,0.0,15.506329113924052,1.5,15.506329113924052
-1.5,15.822784810126583,0.0,15.822784810126583,1.5,15.822784810126583
-1.5,16.139240506329116,0.0,16.139240506329116,1.5,16.139240506329116
-1.5,16.455696202531648,0.0,16.455696202531648,1.5,16.455696202531648
-1.5,16.77215189873418,0.0,16.77215189873418,1.5,16.77215189873418
-1.5,17.08860759493671,0.0,17.08860759493671,1.5,17.08860759493671
-1.5,17.405063291139243,0.0,17.405063291139243,1.5,17.405063291139243
-1.5,17.721518987341774,0.0,17.721518987341774,1.5,17.721518987341774
-1.5,18.037974683544306,0.0,18.037974683544306,1.5,18.037974683544306
-1.5,18.354430379746837,0.0,18.354430379746837,1.5,18.354430379746837
-1.5,18.67088607594937,0.0,18.67088607594937,1.5,18.67088607594937
-1.5,18.9873417721519,0.0,18.9873417721519,1.5,18.9873417721519
-1.5,19.303797468354432,0.0,19.303797468354432,1.5,19.303797468354432
-1.5,19.620253164556964,0.0,19.620253164556964,1.5,19.620253164556964
-1.5,19.936708860759495,0.0,19.936708860759495,1.5,19.936708860759495
-1.5,20.253164556962027,0.0,20.253164556962027,1.5,20.253164556962027
-1.5,20.569620253164558,0.0,20.569620253164558,1.5,20.569620253164558
-1.5,20.88607594936709,0.0,20.88607594936709,1.5,20.88607594936709
-1.5,21.20253164556962,0.0,21.20253164556962,1.5,21.20253164556962
-1.5,21.518987341772153,0.0,21.518987341772153,1.5,21.518987341772153
-1.5,21.835443037974684,0.0,21.835443037974684,1.5,21.835443037974684
-1.5,22.151898734177216,0.0,22.151898734177216,1.5,22.151898734177216
-1.5,22.468354430379748,0.0,22.468354430379748,1.5,22.468354430379748
-1.5,22.78481012658228,0.0,22.78481012658228,1.5,22.78481012658228
-1.5,23.10126582278481,0.0,23.10126582278481,1.5,23.10126582278481
-1.5,23.417721518987342,0.0,23.417721518987342,1.5,23.417721518987342
-1.5,23.734177215189874,0.0,23.734177215189874,1.5,23.734177215189874
-1.5,24.050632911392405,0.0,24.050632911392405,1.5,24.050632911392405
-1.5,24.367088607594937,0.0,24.367088607594937,1.5,24.367088607594937
-1.5,24.68354430379747,0.0,24.68354430379747,1.5,24.68354430379747
-1.5,25.0,0.0,25.0,1.5,25.0
